X,Y,OBJECTID,CECPlantID,PlantName,EIAPlantID,RPS_Eligible,SmallPlant,Peaker,Small_Hydro,SolarThermal,Pumped_Storage,Pumping_Generating,SelfGeneration,SelfGenerationNAICSID,CoGeneration,CoGenerationNAICSID,NoReport,Retired_Plant,CEC_Jurisdictional,OwnerID,UtilityID,OperatorCompanyID,PreparerCompanyID,Street,City,County,State,Zip,Capacity_Latest,Units,PriEnergySource,LastReportedYear,Lon_WGS84,Lat_WGS84,Annual_Hyperlink,Monthly_Hyperlink,Elevation,Elevation_ft
-121.4657724,38.28230645,1522,S0204,Green Acres Solar Facility 1,57849,1,1,0,0,0,0,0,0,0,0,0,0,0,0,OL Elk Grove Trust a Delaware Statutory Trust,Sacramento Municipal Utility District (SMUD),SEAI Elk Grove LLC,SEAI Elk Grove LLC,3705 Twin Cities Road,Elk Grove,Sacramento,CA,95757,3,1,SUN,2021,-121.4657856,38.28231151,https://repository.energy.ca.gov/powerplantsgeneration/S0204_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,2.372422,7.783536757
-121.3875505,38.36365566,1523,S0205,RE Kammerer Road 1,57778,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Canadian Solar,Sacramento Municipal Utility District (SMUD),Canadian Solar,Canadian Solar,7786 Dillard Road,Sloughhouse,Sacramento,CA,95693,5,1,SUN,2021,-121.3875637,38.36366072,https://repository.energy.ca.gov/powerplantsgeneration/S0205_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,10.93058,35.86148299
-121.383446,38.36368148,1524,S0206,RE Kammerer Road 2,57780,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Canadian Solar,Sacramento Municipal Utility District (SMUD),Canadian Solar,Canadian Solar,8224 Kammerer Road,Elk Grove,Sacramento,CA,95757,5,1,SUN,2021,-121.3834591,38.36368655,https://repository.energy.ca.gov/powerplantsgeneration/S0206_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,11.52446,37.80990819
-121.382269,38.36092861,1525,S0207,RE Kammerer Road 3,57782,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Canadian Solar,Sacramento Municipal Utility District (SMUD),Canadian Solar,Canadian Solar,7334 Echinger Road,Elk Grove,Sacramento,CA,95757,5,1,SUN,2021,-121.3822821,38.36093368,https://repository.energy.ca.gov/powerplantsgeneration/S0207_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,11.632,38.16272972
-121.4145801,38.34896286,1526,S0284,RE Bruceville Solar 1,57783,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Canadian Solar,Sacramento Municipal Utility District (SMUD),Canadian Solar,Canadian Solar,7334 Echinger Road,Elk Grove,Sacramento,CA,95757,5,1,SUN,2021,-121.4145932,38.34896793,https://repository.energy.ca.gov/powerplantsgeneration/S0284_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,8.432,27.66404204
-121.4149701,38.34670869,1527,S0285,RE Bruceville Solar 2,57784,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Canadian Solar,Sacramento Municipal Utility District (SMUD),Canadian Solar,Canadian Solar,7334 Echinger Road,Elk Grove,Sacramento,CA,95757,5,1,SUN,2021,-121.4149833,38.34671376,https://repository.energy.ca.gov/powerplantsgeneration/S0285_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,8.532001,27.99212931
-121.4099457,38.34763049,1528,S0286,RE Bruceville Solar 3,57785,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Canadian Solar,Sacramento Municipal Utility District (SMUD),Canadian Solar,Canadian Solar,7334 Echinger Road,Elk Grove,Sacramento,CA,95757,5,1,SUN,2021,-121.4099588,38.34763555,https://repository.energy.ca.gov/powerplantsgeneration/S0286_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,8.832001,28.97638128
-121.337797,38.23800298,1529,S0155,Kost (Fleshman Solar Farm),57671,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Sacramento PV Energy LLC,Sacramento Municipal Utility District (SMUD),Sacramento PV Energy LLC,Sacramento PV Energy LLC,9690 Kost Road,Galt,Sacramento,CA,95632,3,PV1,SUN,2021,-121.3378101,38.23800804,https://repository.energy.ca.gov/powerplantsgeneration/S0155_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,10.46314,34.32788719
-121.2789767,38.25374088,1530,S0157,Boessow (Van Connett Solar Farm),57670,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Sacramento PV Energy LLC,Sacramento Municipal Utility District (SMUD),Sacramento PV Energy LLC,Sacramento PV Energy LLC,10930 Boessow Road,Galt,Sacramento,CA,95632,3,PV1,SUN,2021,-121.2789898,38.25374595,https://repository.energy.ca.gov/powerplantsgeneration/S0157_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,15.73459,51.62267068
-121.2949706,38.30911777,1531,S0211,RE McKenzie 1,57816,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Canadian Solar,Sacramento Municipal Utility District (SMUD),Canadian Solar,Canadian Solar,12498 McKenzie Road,Galt,Sacramento,CA,95632,5,1,SUN,2021,-121.2949837,38.30912284,https://repository.energy.ca.gov/powerplantsgeneration/S0211_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,16.08001,52.7559384
-121.2917955,38.31051403,1532,S0212,RE McKenzie 2,57817,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Canadian Solar,Sacramento Municipal Utility District (SMUD),Canadian Solar,Canadian Solar,12498 McKenzie Road,Galt,Sacramento,CA,95632,5,1,SUN,2021,-121.2918087,38.3105191,https://repository.energy.ca.gov/powerplantsgeneration/S0212_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,16.03935,52.62253945
-121.2916322,38.30711722,1533,S0213,RE McKenzie 3,57818,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Canadian Solar,Sacramento Municipal Utility District (SMUD),Canadian Solar,Canadian Solar,12498 McKenzie Road,Galt,Sacramento,CA,95632,5,1,SUN,2021,-121.2916453,38.30712229,https://repository.energy.ca.gov/powerplantsgeneration/S0213_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,17.18959,56.39629274
-121.2933861,38.30410581,1534,S0214,RE McKenzie 4,57819,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Canadian Solar,Sacramento Municipal Utility District (SMUD),Canadian Solar,Canadian Solar,12498 McKenzie Road,Galt,Sacramento,CA,95632,5,1,SUN,2021,-121.2933992,38.30411088,https://repository.energy.ca.gov/powerplantsgeneration/S0214_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,16.28766,53.43720481
-121.2873306,38.30556728,1535,S0215,RE McKenzie 5,57820,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Canadian Solar,Sacramento Municipal Utility District (SMUD),Canadian Solar,Canadian Solar,12498 McKenzie Road,Galt,Sacramento,CA,95632,5,1,SUN,2021,-121.2873437,38.30557235,https://repository.energy.ca.gov/powerplantsgeneration/S0215_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,16.97331,55.68671268
-121.2834823,38.30543824,1536,S0216,RE McKenzie 6,57821,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Canadian Solar,Sacramento Municipal Utility District (SMUD),Canadian Solar,Canadian Solar,12498 McKenzie Road,Galt,Sacramento,CA,95632,5,1,SUN,2021,-121.2834954,38.30544332,https://repository.energy.ca.gov/powerplantsgeneration/S0216_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,17.28961,56.72444234
-121.0240015,38.22549779,1537,H0080,Camanche,537,1,0,0,1,0,0,0,0,0,0,0,0,0,0,East Bay Municipal Utility District (EBMUD),Pacific Gas & Electric (PG&E),East Bay Municipal Utility District (EBMUD),East Bay Municipal Utility District (EBMUD),End of McIntire Road Mokelumne River,"Clements, and Wallace",San Joaquin,CA,95227,10.8,1,WAT,2021,-121.0240146,38.22550287,https://repository.energy.ca.gov/powerplantsgeneration/H0080_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0080_monthly.png,33.569,110.1345146
-121.1144812,38.33985184,1538,S0602,Rancho Seco Solar,60226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,D. E. Shaw,Sacramento Municipal Utility District (SMUD),D. E. Shaw,D. E. Shaw,14440 Twin Cities Road,Herald,Sacramento,CA,95638,10.9,UNIT 1,SUN,2021,-121.1144943,38.33985693,https://repository.energy.ca.gov/powerplantsgeneration/S0602_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0602_monthly.png,57.54876,188.808268
-121.117119,38.34205787,1539,S0063,Rancho Seco Solar PV - Retired 3/31/2013,529,1,1,0,0,0,0,0,0,0,0,0,1,1,0,Sacramento Municipal Utility District (SMUD),Sacramento Municipal Utility District (SMUD),Sacramento Municipal Utility District (SMUD),Sacramento Municipal Utility District (SMUD),,Herald,Sacramento,CA,95638,0,,,2013,-121.1171321,38.34206296,https://repository.energy.ca.gov/powerplantsgeneration/S0063_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,56.21111,184.4196525
-121.123583,38.33849655,1540,G0889,Cosumnes Power Plant,55970,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sacramento Municipal Utility District (SMUD),Sacramento Municipal Utility District (SMUD),Wood Group Power Operations,Sacramento Municipal Utility District (SMUD),14295A Clay East Road,Herald,Sacramento,CA,95638,530,"CTG 2, CTG 3, STG 1",NG,2021,-121.1235961,38.33850164,https://repository.energy.ca.gov/powerplantsgeneration/G0889_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0889_monthly.png,47.44894,155.6723756
-121.1229578,38.34441995,1541,S0701,Rancho Seco Solar II,63387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,D. E. Shaw,Sacramento Municipal Utility District (SMUD),D. E. Shaw,D. E. Shaw,14440 Twin Cities Road,Herald,Sacramento,CA,95638,160,RSS2,SUN,2021,-121.1229709,38.34442503,https://repository.energy.ca.gov/powerplantsgeneration/S0701_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/S0701_monthly.png,50.98831,167.2844819
-120.8505076,38.25677796,1542,H0380,Pardee,376,1,0,0,1,0,0,0,0,0,0,0,0,0,0,East Bay Municipal Utility District (EBMUD),Pacific Gas & Electric (PG&E),East Bay Municipal Utility District (EBMUD),East Bay Municipal Utility District (EBMUD),Pardee Dam Road at the Mokelumne River,Valley Springs,Calaveras,CA,95252,23.6,Unit 1,WAT,2021,-120.8505206,38.25686905,https://repository.energy.ca.gov/powerplantsgeneration/H0380_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0380_monthly.png,79.04652,259.3389768
-120.9146192,38.27739785,1543,E0201,Buena Vista Biomass,58472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Buena Vista Biomass Power,Pacific Gas & Electric (PG&E),Buena Vista Biomass Power,Buena Vista Biomass Power,4655 Coal Mine Road,Ione,Amador,CA,95640,0,,,2021,-120.9146323,38.27740294,https://repository.energy.ca.gov/powerplantsgeneration/E0201_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/E0201_monthly.png,91.10844,298.9122052
-120.9137424,38.27790437,1544,C0005,Buena Vista Biomass Power (Jackson Valley) Retired Dec 2012,56446,0,0,0,0,0,0,0,0,0,0,0,1,1,0,Jackson Valley Energy Part LP,Pacific Gas & Electric (PG&E),Jackson Valley Energy Part LP,Jackson Valley Energy Part LP,4655 Coal Mine Road,Ione,Amador,CA,95640,0,,,2012,-120.9137555,38.27790947,https://repository.energy.ca.gov/powerplantsgeneration/C0005_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/C0005_monthly.png,93.19881,305.7703745
-120.8085241,38.36811593,1545,E0051,Wheelabrator Martell Inc - Retired December 2003,50950,1,0,0,0,0,0,0,0,0,1,321920,1,1,0,Wheelabrator Martell Inc,Pacific Gas & Electric (PG&E),Wheelabrator Martell Inc,Sierra Pacific Industries Inc,11901 Ampine Fibreform Road,Sutter Creek,Amador,CA,95685,0,,,2003,-120.8085371,38.36812105,https://repository.energy.ca.gov/powerplantsgeneration/E0051_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/E0051_monthly.png,463.2523,1519.85663
-120.9496373,38.36967221,1546,G0378,Mule Creek State Prison - Retired 1/26/2016,Missing,0,1,0,0,0,0,0,1,922140,1,922140,1,1,0,Mule Creek State Prison,Pacific Gas & Electric (PG&E),Mule Creek State Prison,Mule Creek State Prison,4001 Highway 104,Ione,Amador,CA,95640,0,,,2016,-120.9496504,38.36967731,https://repository.energy.ca.gov/powerplantsgeneration/G0378_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,89.12342,292.3996724
-120.6699994,38.33100429,1547,H0171,Electra,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Electra Road off Highway 49,Jackson,Amador,CA,95642,99,"Unit 575, Unit 576, Unit 577",WAT,2021,-120.6700124,38.33100941,https://repository.energy.ca.gov/powerplantsgeneration/H0171_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0171_monthly.png,210.0967,689.2936362
-120.2922705,38.23397102,1548,H0072,Collierville/Spicer Meadow (See individual plants - not used),7453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Northern California Power Agency,Pacific Gas & Electric (PG&E),Northern California Power Agency,Northern California Power Agency,,Vallecito,Calaveras,CA,95251,,,,,-120.2922835,38.23397616,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,1022.278,3353.930451
-120.0770442,38.20253424,1549,H0022,Beardsley,414,1,1,0,1,0,0,0,0,0,0,0,0,0,0,Tri-Dam Project & Tri-Dam Power Authority,Pacific Gas & Electric (PG&E),Tri-Dam Project & Tri-Dam Power Authority,Tri-Dam Project & Tri-Dam Power Authority,Beardsley Reservoir Road,Pinecrest,Tuolumne,CA,95634,9.99,1,WAT,2021,-120.0770571,38.20253939,https://repository.energy.ca.gov/powerplantsgeneration/H0022_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,965.9462,3169.114834
-120.0341499,38.24647926,1550,H0145,Donnells,415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tri-Dam Project & Tri-Dam Power Authority,Pacific Gas & Electric (PG&E),Tri-Dam Project & Tri-Dam Power Authority,Tri-Dam Project & Tri-Dam Power Authority,Donnells Road,Pinecrest,Tuolumne,CA,95364,72,1,WAT,2021,-120.0341628,38.24648442,https://repository.energy.ca.gov/powerplantsgeneration/H0145_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0145_monthly.png,1054.932,3461.062997
-122.7233668,38.46661965,1551,G1024,Fuel Cell DFC,57793,0,1,0,0,0,0,0,0,0,0,0,0,1,0,County of Sonoma,Pacific Gas & Electric (PG&E),County of Sonoma,County of Sonoma,2680 Ventura Ave,Santa Rosa,Sonoma,CA,95403,0,,,2020,-122.7233801,38.46662463,https://repository.energy.ca.gov/powerplantsgeneration/G1024_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,45.85537,150.4441275
-122.7501933,38.49370596,1552,S9309,Chalk Hill Solar Project  LLC_(CHSP),MISSING,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,,Unincorporated,Sonoma,CA,,0.31,Unit 1,SUN,2021,-122.7502066,38.49371093,https://repository.energy.ca.gov/powerplantsgeneration/S9309_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,48.40433,158.8068572
-122.3659866,38.39453678,1553,G0653,Veterans Home of California,50065,0,1,0,0,0,0,0,1,923140,1,923140,1,1,0,Yountville Cogeneration Associates,Pacific Gas & Electric (PG&E),Veterans Home of California,Yountville Cogeneration Associates,Highway 29,Yountville,Napa,CA,94599,0,,,2004,-122.3659999,38.39454177,https://repository.energy.ca.gov/powerplantsgeneration/G0653_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,45.67852,149.863911
-122.1041786,38.51355511,1554,H0343,Monticello,7646,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Solano Irrigation District,Pacific Gas & Electric (PG&E),Solano Irrigation District,Solano Irrigation District,Monticello Dam,Winters,Yolo,CA,95688,11.5,"1, 2, 3",WAT,2021,-122.1041919,38.51356013,https://repository.energy.ca.gov/powerplantsgeneration/H0343_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/H0343_monthly.png,65.56524,215.1090554
-121.9946675,38.5215985,1555,S9404,Putah Creek Solar Farm,59550,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,28775 County Road 87 D,Winters,Yolo,CA,95694,2,1,SUN,2021,-121.9946808,38.52160353,https://repository.energy.ca.gov/powerplantsgeneration/S9404_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,46.56293,152.7655186
-121.9454871,38.38808503,1556,S0630,Genentech Inc. - Vacaville,60844,1,1,0,0,0,0,0,1,424210,0,0,0,0,0,Tesla Inc.,Not Available,Tesla Inc.,Tesla Inc.,1000 New Horizons Way,Vacaville,Solano,CA,95688,7.9,"Unit 1, Unit 2",SUN,2021,-121.9455003,38.38809006,https://repository.energy.ca.gov/powerplantsgeneration/S0630_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,29.05439,95.32280198
-121.9643231,38.40023113,1557,S9006,Alza Corporation (700 Eubanks),MISSING,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,700 Eubanks Dr.,Vacaville,Solano,CA,95688,1,1,SUN,2021,-121.9643363,38.40023616,https://repository.energy.ca.gov/powerplantsgeneration/S9006_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,40.86391,134.0679464
-121.9509083,38.40698241,1558,S9009,Mariani Packing Co. Inc.,57005,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,500 Crocker Dr.,Vacaville,Solano,CA,95688,1,1,SUN,2021,-121.9509215,38.40698744,https://repository.energy.ca.gov/powerplantsgeneration/S9009_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,35.04461,114.9757548
-121.9628171,38.38849893,1559,S9100,Norvartis Pharmaceuticals Corp,Missing,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,2010 Cessna Dr,Vacaville,Solano,CA,95688,1,1,SUN,2021,-121.9628304,38.38850396,https://repository.energy.ca.gov/powerplantsgeneration/S9100_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,40.95354,134.3620081
-121.9239554,38.39903537,1560,G0909,Vaca Dixon - CalPeak Power,55499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CalPeak Power - Vaca Dixon LLC,Pacific Gas & Electric (PG&E),PIC Energy,CalPeak Power LLC,5157 Quinn Road,Vacaville,Solano,CA,95688,0,,,2021,-121.9239687,38.3990404,https://repository.energy.ca.gov/powerplantsgeneration/G0909_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/G0909_monthly.png,27.17043,89.14183084
-121.9216218,38.40009346,1561,B0001,Vaca Dixon Battery Storage,59256,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),5138 Midway Road,Vacaville,Solano,CA,95688,2.4,Unit 1,BAT,2013,-121.921635,38.40009849,https://repository.energy.ca.gov/powerplantsgeneration/B0001_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,26.27941,86.21853688
-121.9264219,38.41073401,1562,S0110,Vaca Dixon Solar Station,57041,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),Pacific Gas & Electric (PG&E),5138 Midway Road,Vacaville,Solano,CA,95688,2,1,SUN,2021,-121.9264352,38.41073905,https://repository.energy.ca.gov/powerplantsgeneration/S0110_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,27.74961,91.0420277
-121.8214541,38.41989931,1563,S9108,Superior Packing Co.,Missing,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,7390 Rio Dixon Rd,Dixon,Solano,CA,95620,1.1,1,SUN,2021,-121.8214673,38.41990435,https://repository.energy.ca.gov/powerplantsgeneration/S9108_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,16.14435,52.96702764
-121.8174537,38.42012385,1564,W0405,Superior Farms,58104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Foundation Windpower,Pacific Gas & Electric (PG&E),Foundation Windpower,Foundation Windpower,7390 Rio Dixon Road,Dixon,Solano,CA,95620,1,WPRS 1,WND,2021,-121.8174669,38.42012889,https://repository.energy.ca.gov/powerplantsgeneration/W0405_annual.png,https://repository.energy.ca.gov/powerplantsgeneration/W0405_monthly.png,17.24293,56.57129274
-121.6944322,38.50153924,1565,S0310,Grasslands EPWF,58217,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,Yolo County General Services,Pacific Gas & Electric (PG&E),Yolo County General Services,Yolo County General Services,30475 County Road 104,Davis,Yolo,CA,95616,2.5,1,SUN,2021,-121.6944454,38.5015443,https://repository.energy.ca.gov/powerplantsgeneration/S0310_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,9.994794,32.79131895
-121.6923464,38.50159921,1566,S0311,Grasslands RES-BCT,58204,1,1,0,0,0,0,0,0,-1,0,0,0,0,0,Yolo County General Services,Pacific Gas & Electric (PG&E),Yolo County General Services,Yolo County General Services,30475 County Road 104,Davis,Yolo,CA,95616,2.5,1,SUN,2021,-121.6923596,38.50160427,https://repository.energy.ca.gov/powerplantsgeneration/S0311_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,9.769004,32.05053811
-121.4562448,38.55596007,1567,G0639,University of California  Davis - Idefinite Shutdown,50117,0,1,0,0,0,0,0,1,611310,1,611310,1,1,0,UC Davis Operations & Maintenance Utilities Division,Pacific Gas & Electric (PG&E),UC Davis Operations & Maintenance Utilities Division,UC Davis Operations & Maintenance Utilities Division,***NOTINOPERATION***University of California Davis***NOTINOPERATION***,Davis,Yolo,CA,95616,0,,,2005,-121.456258,38.55596515,https://repository.energy.ca.gov/powerplantsgeneration/G0639_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,8.260451,27.10121723
-121.4314741,38.55396246,1568,G0790,SMUD HQ**,7525,0,1,0,0,0,0,0,0,0,0,0,1,1,0,Sacramento Municipal Utility District (SMUD),Sacramento Municipal Utility District (SMUD),Sacramento Municipal Utility District (SMUD),Sacramento Municipal Utility District (SMUD),,Sacramento,Sacramento,CA,95817,,,,,-121.4314872,38.55396754,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,10.75975,35.30101711
-121.4661424,38.43619627,1569,S0660,Sacramento Regional County Sanitation District,61209,1,1,0,0,0,0,0,1,926130,0,0,0,0,0,Tesla Inc.,Not Available,Tesla Inc.,Tesla Inc.,8521 Laguna Station Road,Elk Grove,Sacramento,CA,95758,3.73,Unit 1,SUN,2021,-121.4661555,38.43620134,https://repository.energy.ca.gov/powerplantsgeneration/S0660_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,5.511702,18.08301184
-121.3923821,38.48741041,1570,S9092,Siemens Industry Inc.,57506,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,7340 French Road,Sacramento,Sacramento,CA,95828,1,1,SUN,2021,-121.3923953,38.48741549,https://repository.energy.ca.gov/powerplantsgeneration/S9092_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,12.86174,42.19730978
-121.4057884,38.54287508,1571,S9102,Granite Construction Company,Missing,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Pacific Gas & Electric (PG&E),Not Available,Not Available,8950 Cal Centre Dr,Sacramento,Sacramento,CA,95826,1.1,1,SUN,2021,-121.4058016,38.54288016,https://repository.energy.ca.gov/powerplantsgeneration/S9102_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,5.472119,17.95314635
-121.4756082,38.51675401,1572,S9139,Campbell Soup Supply Company LLC,57933,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Sacramento Municipal Utility District (SMUD),Not Available,Not Available,6200 Franklin Blvd,Sacramento,Sacramento,CA,95824,2,1,SUN,2021,-121.4756214,38.51675909,https://repository.energy.ca.gov/powerplantsgeneration/S9139_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,7.200927,23.62508862
-121.401387,38.51535397,1573,S9147,U.S. National Leasing LLC_(Depot Park),58119,1,1,0,0,0,0,0,1,0,0,0,0,0,0,Not Available,Sacramento Municipal Utility District (SMUD),Not Available,Not Available,16 Business Park Way,Sacramento,Sacramento,CA,95828,3,1,SUN,2021,-121.4014002,38.51535905,https://repository.energy.ca.gov/powerplantsgeneration/S9147_annual.png,https://caenergy.maps.arcgis.com/sharing/rest/content/items/844dd0da23874bbda21b0eb7f1d6bab3/data,12.04941,39.5321851
