State,ZIP,Access Code,Latitude,Longitude
OR,97470,public,43.226684,-123.355712
OR,97520,public,42.185555,-122.668787
OR,97497,public,42.696772,-123.395986
WA,98801,public,47.42758,-120.31231
WA,98642,public,45.77671,-122.669
WA,98531,public,46.725269,-122.974272
WA,98325,public,48.73116,-122.47119
OR,97477,public,44.084422,-123.039829
WA,98611,public,46.276122,-122.910167
WA,98233,public,48.457448,-122.335866
WA,98642,public,45.817427,-122.683554
OR,97365,public,44.632443,-124.055347
WA,98240,public,48.927904,-122.648343
WA,98288,public,47.711268,-121.360495
WA,98642,public,45.77671,-122.669
OR,97462,public,43.537046,-123.290133
OR,97417,public,42.940681,-123.290092
CA,91101,public,34.133435,-118.136606
CA,91101,public,34.14695,-118.1327
HI,96815,public,21.27754,-157.82589
HI,96707,public,21.32899,-158.07849
HI,96761,public,20.93932,-156.69045
HI,96793,public,20.87277,-156.5025
NC,27284,public,36.079558,-80.064636
OR,97212,public,45.54913,-122.66145
NV,89044,public,35.965506,-115.167202
OR,97070,public,45.334986,-122.766691
WA,98125,public,47.707951,-122.321496
IL,60016,public,42.041176,-87.887799
OK,73705,public,36.335825,-97.902369
NE,68410,public,40.654476,-95.857794
IL,61704,public,40.497299,-88.950601
AZ,85048,public,33.300789,-111.97384
SC,29634,public,34.677355,-82.840203
UT,84101,public,40.767618,-111.891558
AR,72118,public,34.81964,-92.276749
MO,64105,public,39.099381,-94.584069
NC,28804,public,35.62983,-82.552775
ID,83705,private,43.563148,-116.251929
ID,83702,private,43.619523,-116.20959
ID,83709,private,43.60618722,-116.3181258
FL,32606,public,29.68955,-82.3951
IN,46750,public,40.896338,-85.513522
WA,98368,public,48.093634,-122.813252
WA,98368,public,48.102409,-122.80229
WA,98368,private,48.102881,-122.800407
WA,98368,public,48.103061,-122.794143
WA,98368,public,48.113018,-122.760544
VA,20137,public,38.784327,-77.739199
IL,62040,public,38.750344,-90.10092
NE,68434,public,40.908891,-97.098345
UT,84767,public,37.199965,-112.986096
LA,70148,public,30.028503,-90.067687
UT,84767,private,37.216389,-112.98078
UT,84767,private,37.211715,-112.989644
MI,49022,public,42.114973,-86.466603
OR,97331,public,44.566295,-123.283836
CA,95437,public,39.460807,-123.806806
CO,80487,public,40.490191,-106.839184
VA,22802,public,38.465788,-78.852888
WA,98004,public,47.611711,-122.187292
OR,97222,public,45.430256,-122.645106
AR,72211,public,34.749476,-92.406833
GA,30009,public,34.059814,-84.285095
NV,89119,public,36.09251,-115.176814
WA,99224,public,47.625092,-117.53956
CA,92220,public,33.9317483,-116.9459506
MD,21217,public,39.308846,-76.625419
MD,21201,public,39.31074,-76.618931
MD,21201,public,39.302352,-76.617606
MD,21201,public,39.30246,-76.616698
WA,98034,public,47.716066,-122.179613
VA,20191,public,38.947126,-77.341325
FL,32304,public,30.458639,-84.355314
PA,19462,public,40.130208,-75.282637
WA,98110,public,47.624921,-122.51934
NC,27701,public,35.992658,-78.905999
CT,6437,public,41.283237,-72.6798
CA,91330,public,34.241917,-118.532194
CA,91330,public,34.242856,-118.532897
CA,91330,public,34.237626,-118.524479
CA,91330,public,34.237474,-118.526461
IL,60201,public,42.047287,-87.683069
CA,92324,private,34.063087,-117.321885
SC,29631,public,34.671802,-82.834558
IN,46805,public,41.095508,-85.11019
MN,55008,public,45.567308,-93.231202
GA,30064,public,33.925418,-84.574845
AZ,85004,public,33.447942,-112.070409
OH,45219,public,39.131732,-84.511592
IL,61455,public,40.470868,-90.683902
MN,55101,public,44.950508,-93.092046
CA,90404,private,34.026614,-118.484166
CA,92037,private,32.89947,-117.243
VA,23452,private,36.844415,-76.083156
GA,30263,public,33.359198,-84.803283
HI,96701,public,21.37145,-157.93084
HI,96761,public,20.922025,-156.694075
HI,96732,public,20.88712,-156.4543
HI,96740,public,19.64405,-156.00273
HI,96813,public,21.2974,-157.86209
HI,96814,public,21.30176,-157.8509
HI,96813,public,21.30905,-157.86036
HI,96814,public,21.29361,-157.84262
HI,96813,public,21.30141,-157.85559
HI,96813,public,21.30733,-157.86292
HI,96732,public,20.89105,-156.46519
HI,96734,public,21.38108,-157.75765
HI,96753,public,20.74952,-156.43735
CA,95386,public,37.745956,-119.574336
CA,90028,public,34.09846,-118.332885
PA,19112,public,39.89583,-75.171484
NJ,7417,public,41.016356,-74.211628
PA,17033,public,40.294648,-76.646641
KS,66031,public,38.840185,-94.896529
KS,66031,public,38.818265,-94.900224
PA,17602,public,40.025083,-76.221311
NE,68434,public,40.921274,-97.097559
MN,55455,public,44.969677,-93.243328
GA,30341,public,33.874961,-84.301305
GA,31709,public,32.072192,-84.232577
PA,15301,public,40.216137,-80.210805
WA,98382,public,48.079897,-123.098996
NC,28027,public,35.385521,-80.712971
MI,48176,public,42.167338,-83.782904
MI,49348,public,42.631645,-85.655605
ME,4562,public,43.766889,-69.861111
NH,3781,public,43.529749,-72.361177
MO,63549,public,40.034387,-92.489816
MI,48855,public,42.622286,-83.997775
MD,21117,private,39.406266,-76.793717
MD,21742,public,39.653116,-77.715766
MD,20705,private,39.060091,-76.889953
MD,20852,private,39.069543,-77.130584
VT,5673,public,44.190746,-72.824043
NY,11717,public,40.79644,-73.272793
OR,97351,public,44.865232,-123.183309
OH,43128,public,39.62238,-83.600824
NC,27302,public,36.074911,-79.26771
IL,60085,public,42.37262,-87.875585
NJ,7701,public,40.349613,-74.070044
VT,5674,public,44.124263,-72.882637
FL,34747,public,28.329043,-81.597278
FL,32114,public,29.188649,-81.045488
FL,33767,public,27.9827858,-82.8273019
FL,33761,public,28.017407,-82.737485
FL,33756,public,27.961653,-82.800841
FL,33701,public,27.7781601,-82.632299
CA,90007,private,34.026145,-118.273933
CA,90063,private,34.049091,-118.173119
CA,91214,public,34.220972,-118.230266
CA,90063,public,34.049683,-118.172348
CA,90033,private,34.056904,-118.208429
CA,91706,private,34.102754,-117.974207
CA,90044,public,33.96346,-118.291076
CA,90007,public,34.017635,-118.289337
MI,48912,private,42.719852,-84.535011
MI,48933,public,42.730689,-84.564368
MI,48933,public,42.738962,-84.549882
MI,48239,public,42.367851,-83.27467
SC,29910,public,32.246985,-80.833044
SC,29910,public,32.239721,-80.817998
CO,80459,public,40.059492,-106.392923
ID,83725,public,43.60022,-116.201568
ID,83725,public,43.60529858,-116.2083349
ID,83702,public,43.607216,-116.194051
WY,82501,private,42.994756,-108.370846
ME,4101,public,43.679417,-70.257818
VA,23185,public,37.272891,-76.70634
PA,19607,public,40.314814,-75.943771
MA,2118,public,42.33593,-71.067034
VT,5201,public,42.878851,-73.193283
SC,29579,public,33.750517,-78.956415
MO,64068,public,39.245645,-94.448615
SC,29418,public,32.874143,-80.017184
SC,29572,public,33.785124,-78.772478
MO,64151,public,39.210774,-94.642454
MO,64151,public,39.245809,-94.646738
MO,64118,public,39.222788,-94.548036
WA,98402,public,47.252117,-122.437452
KS,66223,public,38.853602,-94.670563
MO,64111,public,39.053872,-94.595709
MO,64118,public,39.18755,-94.577763
CA,90503,public,33.845242,-118.353057
WI,54639,public,43.582448,-90.636184
MD,21784,public,39.397094,-76.956702
NY,13904,public,42.103472,-75.892293
MD,21771,public,39.375442,-77.154666
CO,81428,public,38.855424,-107.614795
LA,70737,public,30.212666,-90.952318
CA,91403,public,34.151681,-118.466535
MO,65616,public,36.645101,-93.264642
WI,54130,public,44.276138,-88.267725
MD,20748,public,38.804204,-76.906123
IL,60540,private,41.7704,-88.146
IL,60540,private,41.770158,-88.144216
UT,84119,public,40.675935,-111.947545
TX,77057,public,29.73726,-95.48137
IL,60067,public,42.138919,-88.034712
TX,77381,private,30.176773,-95.481683
VA,20191,public,38.947005,-77.340928
CA,94080,public,37.647798,-122.407022
CA,94574,private,38.509959,-122.456246
CA,95834,private,38.644404,-121.503723
CO,80521,public,40.58194721,-105.0840199
IN,46304,public,41.610825,-87.053306
CT,6511,private,41.316154,-72.924948
KS,66062,public,38.911861,-94.757144
IN,46556,private,41.695566,-86.232058
CT,6484,public,41.299792,-73.106051
KS,66216,public,39.015219,-94.742718
KS,66217,public,38.999993,-94.790332
GA,30263,public,33.40016,-84.78589
CA,95811,public,38.569559,-121.490128
ME,4604,public,43.530822,-70.361456
NC,27513,private,35.820801,-78.753109
NC,27513,private,35.82111,-78.749317
NC,27513,private,35.827144,-78.76066
NC,27513,private,35.828483,-78.767465
PA,17201,public,39.947785,-77.652777
NH,3304,public,43.169099,-71.524692
NH,3446,public,42.904316,-72.25643
NH,3053,public,42.865513,-71.348169
TN,37206,public,36.176117,-86.762044
MI,49201,public,42.250193,-84.394841
MO,64145,public,38.886444,-94.60544
KS,66219,public,38.922088,-94.773155
MO,64116,public,39.129619,-94.582032
AL,36037,private,31.846603,-86.626234
AL,36109,private,32.409057,-86.259364
AL,35040,private,33.174411,-86.775792
AL,35901,private,34.015812,-86.010703
AL,35901,private,33.581379,-86.277021
AL,35150,private,33.211573,-86.312667
AL,36274,private,33.150755,-85.364044
AL,35501,private,33.833423,-87.274482
AL,35501,private,33.853462,-87.310149
AL,36784,private,31.907396,-87.74143
AL,36507,private,30.880022,-87.780107
AL,36502,private,31.022621,-87.49041
AL,35565,private,34.226524,-87.618479
AL,35555,private,33.705575,-87.825077
AL,36545,private,31.523377,-87.894832
AL,36608,private,30.678628,-88.189949
AL,36867,private,32.474709,-85.000866
AL,36330,private,31.320907,-85.842939
AL,35203,private,33.513962,-86.819069
TN,37201,public,36.160453,-86.774698
CA,95667,public,38.69494,-120.906682
CA,96150,public,38.933046,-119.971569
CA,95667,public,38.727588,-120.827025
CO,80230,public,39.71945506,-104.8973918
MO,64118,public,39.183712,-94.595932
DE,19971,public,38.734828,-75.139183
DE,19971,public,38.71841,-75.112641
IL,60134,public,41.887467,-88.342638
CO,80482,public,39.917213,-105.785621
TN,37862,public,35.832754,-83.570439
DC,20005,public,38.900028,-77.028757
KS,66219,public,38.972456,-94.760648
KS,66061,public,38.912186,-94.778065
MD,21061,public,39.172022,-76.633261
NC,27964,public,36.093125,-75.808695
KS,67037,public,37.557132,-97.27296
WV,24986,public,37.791409,-80.302728
MD,21224,public,39.281321,-76.542569
TN,37205,public,36.12718,-86.84697
FL,33609,public,27.941456,-82.48465
NC,28277,public,35.0435,-80.84951
NC,28203,public,35.208237,-80.86254
CA,93230,private,36.320443,-119.655306
CA,93610,private,37.124793,-120.248388
CA,93638,private,36.977703,-120.074695
CA,93644,public,37.335923,-119.646151
CA,95340,public,37.305111,-120.501925
CA,95212,public,38.018189,-121.271691
CA,95206,public,37.909462,-121.2324
CA,95356,public,37.70884,-120.994273
CA,95354,public,37.7054,-120.995483
CA,95361,private,37.770686,-120.834766
CA,95363,private,37.463831,-121.123359
CA,95382,public,37.522473,-120.860467
CA,95380,public,37.508226,-120.882066
CA,93221,public,36.297258,-119.140309
CA,93257,private,36.080904,-119.035353
CA,93644,public,37.339096,-119.669079
AZ,85139,public,33.0238,-112.0502
PA,15219,public,40.434971,-79.996112
PA,15222,public,40.444975,-79.99285
CO,80138,public,39.548267,-104.770933
CO,80138,private,39.548267,-104.770933
TN,38305,public,35.668125,-88.84297
MA,1103,public,42.102585,-72.594334
MA,2601,public,41.661067,-70.272285
MA,2492,private,42.272277,-71.222118
MA,1930,public,42.629952,-70.640756
FL,32789,public,28.595499,-81.347619
GA,31704,private,31.551225,-84.066879
GA,31524,private,31.228369,-81.462842
IL,60439,private,41.71298,-87.960781
MD,21235,private,39.310685,-76.727065
SC,29802,private,33.290189,-81.727962
UT,84035,private,40.438174,-109.307043
DE,19977,public,39.322658,-75.618039
MD,20716,private,38.942487,-76.728925
MD,21201,public,39.287168,-76.621895
NY,12208,public,42.664671,-73.790463
CO,81501,public,39.068851,-108.565155
IA,52401,public,41.970962,-91.657987
SC,29601,public,34.84724,-82.402911
SC,29601,public,34.84879,-82.402143
HI,96753,public,20.737885,-156.446822
HI,96768,public,20.820561,-156.330381
HI,96768,public,20.838856,-156.341567
PA,19107,public,39.948033,-75.154625
MO,64108,public,39.078887,-94.598068
MD,21401,public,38.986819,-76.531109
IA,52241,public,41.682534,-91.560286
MD,21702,public,39.418939,-77.436136
MO,64150,public,39.169985,-94.645725
DE,19971,public,38.715697,-75.109848
MD,20754,public,38.727007,-76.656474
MD,21227,public,39.231848,-76.69217
MD,21034,public,39.655718,-76.174479
NV,89434,public,39.534422,-119.734289
MI,49315,public,42.810398,-85.672558
NC,27607,public,35.795027,-78.738174
AZ,86301,public,34.546055,-112.466839
MD,21090,public,39.214402,-76.645894
WA,99115,public,47.616684,-119.287843
VA,24060,public,37.227145,-80.412794
VA,24450,public,37.779904,-79.439043
GA,30024,public,34.055372,-84.06375
TX,78624,public,30.277466,-98.873169
TX,78643,public,30.760105,-98.686483
ME,4281,public,44.220594,-70.500395
FL,32084,public,29.9043529,-81.3180944
CA,90404,public,34.030445,-118.481495
CT,6062,public,41.6659341,-72.8580302
CT,6062,public,41.6717114,-72.8670213
CT,6109,public,41.725002,-72.6724544
CT,6483,public,41.394315,-73.075525
CT,6612,public,41.251966,-73.297822
WA,98101,public,47.609528,-122.326393
MD,21236,public,39.413183,-76.462994
MD,21224,public,39.287182,-76.563048
UT,84115,public,40.735711,-111.886926
MI,48105,public,42.316357,-83.682131
GA,30043,public,33.979426,-84.000113
UT,84058,public,40.280316,-111.705425
NJ,7446,public,41.064887,-74.131071
KS,66215,public,38.971296,-94.735494
VA,22150,public,38.773016,-77.173274
MN,55110,public,45.050399,-92.995996
CT,6111,public,41.6972,-72.7214
LA,70535,public,30.494393,-92.442632
ME,4101,public,43.655543,-70.259227
ME,4101,public,43.657334,-70.256314
CA,90277,public,33.833123,-118.385595
GA,30338,public,33.921626,-84.306194
FL,33401,public,26.714169,-80.055572
MD,21244,public,39.32023,-76.758445
MN,55411,public,45.002323,-93.277028
GA,30080,public,33.8757,-84.522012
CA,90036,public,34.072939,-118.358158
NJ,7008,public,40.577612,-74.220784
GA,30043,public,33.972818,-84.052222
GA,30076,public,34.064477,-84.311736
GA,30606,public,33.961163,-83.393889
IL,60004,public,42.103029,-87.959151
IL,60056,public,42.079464,-87.949087
IL,60007,public,42.01231,-87.997572
IL,60090,public,42.126875,-87.937432
IL,60008,public,42.065841,-88.016289
WA,98110,public,47.62419,-122.517509
NJ,7446,public,41.056304,-74.121976
NC,27959,public,35.913597,-75.60263
MN,55109,public,45.013696,-92.991697
IN,46350,public,41.584495,-86.894965
GA,30308,public,33.76396,-84.379645
NJ,7302,public,40.716861,-74.041722
OR,97111,public,45.313977,-123.100942
CA,96002,private,40.571392,-122.364311
DE,19933,public,38.72345833,-75.58873611
MD,21201,public,39.288504,-76.620394
MD,21701,public,39.414063,-77.413739
OR,97301,public,44.973752,-123.018312
AL,36319,private,31.215013,-85.12553
MN,55964,public,44.160507,-92.165581
MN,55033,public,44.729001,-92.852977
MN,56001,public,44.188009,-93.95074
WI,53132,public,42.916574,-87.97851
WI,54660,public,43.97248,-90.50431
WI,53080,public,43.385043,-87.930064
WI,54911,public,44.273194,-88.39634
WI,54911,public,44.26449,-88.41472
WI,53158,public,42.522504,-87.894088
IA,52806,public,41.559259,-90.57509
WI,53149,public,42.880666,-88.34085
IA,52806,public,41.560308,-90.599092
IA,52722,public,41.57449,-90.50023
WI,54923,public,43.968611,-88.95305
WA,98121,public,47.616571,-122.342673
CA,91101,public,34.145337,-118.136558
NM,87507,public,35.641221,-105.994804
NJ,7203,public,40.64171,-74.260451
MD,21231,public,39.285366,-76.598315
CA,95695,public,38.6783,-121.7727
CA,95695,public,38.6792,-121.7743
SC,29651,public,34.889676,-82.174835
SC,29651,public,34.889724,-82.174953
CA,92802,public,33.807635,-117.922193
CA,93308,public,35.454891,-119.078333
CA,95814,private,38.575965,-121.497045
CA,91384,public,34.491866,-118.616811
CA,90220,private,33.870986,-118.243988
CA,92118,public,32.62453,-117.1303
CA,90232,public,34.0164503,-118.3819692
CA,95432,public,39.130281,-123.718758
CA,95758,private,38.417314,-121.394781
CA,95758,public,38.41816,-121.394898
CA,92024,public,33.045052,-117.292178
CA,94534,public,38.251463,-122.069808
CA,94538,public,37.479817,-121.944856
CA,93728,private,36.757664,-119.828227
CA,95632,private,38.264827,-121.305544
CA,91208,private,34.204535,-118.216049
CA,92543,public,33.746962,-116.967848
CA,92037,public,32.851276,-117.253246
CA,95456,public,39.27641,-123.768462
CA,90017,public,34.055329,-118.267077
CA,91342,private,34.3105669,-118.4831458
CA,90048,private,34.074538,-118.381799
CA,90027,public,34.148873,-118.283976
CA,90017,public,34.053453,-118.264153
CA,95460,public,39.350629,-123.814654
CA,95356,public,37.70759,-121.071435
CA,95466,public,39.065732,-123.445009
CA,92685,private,33.817817,-117.8634
MD,20814,public,38.987342,-77.096306
FL,33478,private,26.905786,-80.299403
FL,33404,private,26.764803,-80.054493
FL,34957,private,27.346601,-80.243812
FL,33035,private,25.448512,-80.349986
CA,93030,public,34.197838,-119.174557
CA,93030,public,34.199732,-119.179146
CA,91105,private,34.143424,-118.162644
CA,95670,public,38.589518,-121.285008
CA,95670,private,38.598204,-121.268335
CA,92503,public,33.896439,-117.483229
CA,95661,private,38.747407,-121.250657
CA,95605,private,38.587558,-121.565487
CA,95841,public,38.65041,-121.345496
CA,95822,private,38.519548,-121.485754
CA,95819,public,38.55991966,-121.426936
CA,95819,public,38.55997,-121.420606
CA,95819,public,38.563944,-121.425722
WA,98011,public,47.759501,-122.193075
WA,98011,public,47.757842,-122.190719
KY,40202,public,38.252876,-85.738754
FL,34474,public,29.128832,-82.206937
MD,21222,public,39.267573,-76.51202
MD,21228,public,39.251028,-76.734992
FL,33435,public,26.528333,-80.061111
CA,93449,public,35.1459,-120.64605
TX,78665,public,30.540789,-97.690992
CA,90802,public,33.767531,-118.191749
CA,93449,public,35.164971,-120.690169
MD,21202,public,39.29195,-76.611345
FL,34711,public,28.547344,-81.68937
GA,30263,public,33.395504,-84.752641
IL,60046,public,42.386748,-88.000335
MN,55391,public,44.971647,-93.481052
MO,64804,public,37.064582,-94.47713
NJ,8234,private,39.438013,-74.616268
NY,13090,public,43.185219,-76.242663
NY,12110,public,42.76943,-73.754611
OK,73401,public,34.191851,-97.162106
UT,84095,public,40.54929,-111.896981
WV,26102,public,39.264226,-81.540657
OK,73401,private,34.191851,-97.162106
